experiment,family,model,score,hyperparameters,threshold_source,data_split,metric_split,n_samples,n_id,n_ood,auroc,aupr,fpr95,threshold,f1,precision,recall,tpr,fpr,accuracy,balanced_accuracy,tn,fp,fn,tp,fit_seconds,model_key,classifier_key,model_source,id_accuracy,id_macro_f1,has_raw_decision_scores,msp_confidence_threshold,id_mean_confidence,ood_mean_confidence,ood_p90_confidence,ood_high_conf_count,ood_high_conf_rate,score_seconds
experiment4_accuracy_vs_ood,Classifier-output scoring,MLP + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.8660185121858033,0.9513734517676535,0.5463709677419355,1.9073668227065355e-05,0.9019079367331017,0.8757575757575757,0.9296680801286737,0.9296680801286737,0.45463709677419356,0.8432505950357021,0.7375154916772402,1082,902,481,6358,0.0013919170014560223,mlp_max_logit,mlp,loaded,0.9133064516129032,0.9132524940603197,False,0.9,0.9824762940406799,0.831104040145874,0.9999186992645264,3775,0.551981283813423,0.027432582806795835
experiment4_accuracy_vs_ood,Classifier-output scoring,MLP + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.7579321428302,0.7601796776216299,0.7641129032258065,1.9073668227065355e-05,0.7229573618987608,0.6561189477697293,0.8049579045837231,0.8049579045837231,0.45463709677419356,0.6800097040271713,0.6751604039047647,1082,902,417,1721,0.0013919170014560223,mlp_max_logit,mlp,loaded,0.9133064516129032,0.9132524940603197,False,0.9,0.9824762940406799,0.9117187857627869,0.9999976754188538,1606,0.7511693171188026,0.027432582806795835
experiment4_accuracy_vs_ood,Classifier-output scoring,MLP + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.9151758526840549,0.9543093771048533,0.30393145161290325,1.9073668227065355e-05,0.9056640625,0.837154721068785,0.9863858753456711,0.9863858753456711,0.45463709677419356,0.8554973821989529,0.7658743892857388,1082,902,64,4637,0.0013919170014560223,mlp_max_logit,mlp,loaded,0.9133064516129032,0.9132524940603197,False,0.9,0.9824762940406799,0.794440746307373,0.998710036277771,2169,0.46139119336311424,0.027432582806795835
experiment4_accuracy_vs_ood,Classifier-output scoring,MLP + Energy,Energy,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.552850709941058,0.8315421395753293,0.9616935483870968,-2.980232238769531e-07,0.8737566947207345,0.7758152173913043,1.0,1.0,0.9979838709677419,0.7759167043911273,0.501008064516129,1,495,0,1713,0.0016200416721403599,mlp_energy,mlp,loaded,0.9133064516129032,0.9132524940603197,False,0.9,0.9806575179100037,0.8254755139350891,0.9998807907104492,887,0.5178050204319906,
experiment4_accuracy_vs_ood,Classifier-output scoring,MLP + Energy,Energy,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.518937617260788,0.570226002223455,0.9576612903225806,-2.980232238769531e-07,0.6828955797565663,0.5184824902723736,1.0,1.0,0.9979838709677419,0.5189504373177842,0.501008064516129,1,495,0,533,0.0016200416721403599,mlp_energy,mlp,loaded,0.9133064516129032,0.9132524940603197,False,0.9,0.9806575179100037,0.9085010886192322,0.9999964833259583,377,0.7073170731707317,
experiment4_accuracy_vs_ood,Classifier-output scoring,MLP + Energy,Energy,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.5681690814652816,0.7878346391687387,0.9616935483870968,-2.980232238769531e-07,0.8266199649737302,0.7044776119402985,1.0,1.0,0.9979838709677419,0.704653937947494,0.501008064516129,1,495,0,1180,0.0016200416721403599,mlp_energy,mlp,loaded,0.9133064516129032,0.9132524940603197,False,0.9,0.9806575179100037,0.7879732847213745,0.9981887340545654,510,0.4322033898305085,
experiment4_accuracy_vs_ood,Classifier-output scoring,MLP + Energy,Energy,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.5236460333051899,0.8095200648847148,0.9692540322580645,-2.980232238769531e-07,0.8733635608915001,0.7752834467120181,0.9998537797923673,0.9998537797923673,0.998991935483871,0.7752465147908875,0.5004309221542482,2,1982,1,6838,0.0016200416721403599,mlp_energy,mlp,loaded,0.9133064516129032,0.9132524940603197,False,0.9,0.9824762940406799,0.831104040145874,0.9999186992645264,3775,0.551981283813423,0.031534167006611824
experiment4_accuracy_vs_ood,Classifier-output scoring,MLP + Energy,Energy,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.5094058124490781,0.5395682760563973,0.952116935483871,-2.980232238769531e-07,0.6832853946947907,0.5189320388349514,1.0,1.0,0.998991935483871,0.5191654536632703,0.5005040322580645,2,1982,0,2138,0.0016200416721403599,mlp_energy,mlp,loaded,0.9133064516129032,0.9132524940603197,False,0.9,0.9824762940406799,0.9117187857627869,0.9999976754188538,1606,0.7511693171188026,0.031534167006611824
experiment4_accuracy_vs_ood,Classifier-output scoring,MLP + Energy,Energy,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.5301224409185417,0.7566703990435246,0.9692540322580645,-2.980232238769531e-07,0.825792848985329,0.7033822208919486,0.9997872793022761,0.9997872793022761,0.998991935483871,0.7033657442034406,0.5003976719092026,2,1982,1,4700,0.0016200416721403599,mlp_energy,mlp,loaded,0.9133064516129032,0.9132524940603197,False,0.9,0.9824762940406799,0.794440746307373,0.998710036277771,2169,0.46139119336311424,0.031534167006611824
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + MSP,MSP,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.7318154106171028,0.8743450903385425,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.0002469997853040695,gnb_msp,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9974513293634966,0.9845253732938389,1.0,1633,0.9532983070636311,
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + MSP,MSP,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.6603257580342552,0.6346707333302496,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.0002469997853040695,gnb_msp,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9974513293634966,0.9907208070794469,1.0,517,0.9699812382739212,
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + MSP,MSP,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.7641069231820665,0.8506241555837284,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.0002469997853040695,gnb_msp,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9974513293634966,0.9817269273550853,1.0,1116,0.9457627118644067,
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + MSP,MSP,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.7238931336641369,0.8734188967953769,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.0002469997853040695,gnb_msp,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9973197840046306,0.9851563522730611,1.0,6525,0.9540868548033338,0.16781733371317387
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + MSP,MSP,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.6517139454268386,0.6409502535197361,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.0002469997853040695,gnb_msp,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9973197840046306,0.9894488040427092,1.0,2070,0.9681945743685687,0.16781733371317387
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + MSP,MSP,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.7567200012351523,0.8488989107757635,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.0002469997853040695,gnb_msp,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9973197840046306,0.9832041587220065,1.0,4455,0.9476707083599234,0.16781733371317387
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.8363445803438601,0.9240483059882112,0.47580645161290325,4.344025239406933e-43,0.9108744394618834,0.876010781671159,0.9486281377699942,0.9486281377699942,0.4637096774193548,0.8560434585785424,0.7424592301753197,266,230,88,1625,0.00023133307695388794,gnb_entropy,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9974513293634966,0.9845253732938389,1.0,1633,0.9532983070636311,
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.7706284421715184,0.7289951686842355,1.0,4.344025239406933e-43,0.7643724696356275,0.6723646723646723,0.8855534709193246,0.8855534709193246,0.4637096774193548,0.717201166180758,0.7109218967499848,266,230,61,472,0.00023133307695388794,gnb_entropy,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9974513293634966,0.9907208070794469,1.0,517,0.9699812382739212,
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.8660282258064516,0.910664332735631,0.3407258064516129,4.344025239406933e-43,0.8997268825595006,0.8336948662328272,0.9771186440677966,0.9771186440677966,0.4637096774193548,0.8466587112171837,0.7567044833242209,266,230,27,1153,0.00023133307695388794,gnb_entropy,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9974513293634966,0.9817269273550853,1.0,1116,0.9457627118644067,
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.8318885121032598,0.9246049528288889,1.0,4.344025239406933e-43,0.9021731486039806,0.8691056910569106,0.9378564117561047,0.9378564117561047,0.48689516129032256,0.8423438739657713,0.725480625232891,1018,966,425,6414,0.00023133307695388794,gnb_entropy,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9973197840046306,0.9851563522730611,1.0,6525,0.9540868548033338,0.17234233394265175
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.7539169765985696,0.7286281345591601,1.0,4.344025239406933e-43,0.7425562082236176,0.654876741693462,0.8573433115060805,0.8573433115060805,0.48689516129032256,0.6916545366327026,0.6852240751078789,1018,966,305,1833,0.00023133307695388794,gnb_entropy,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9973197840046306,0.9894488040427092,1.0,2070,0.9681945743685687,0.17234233394265175
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.8673497209756332,0.9129424145789208,0.3629032258064516,4.344025239406933e-43,0.8940281030444965,0.8258518117901569,0.9744735162731334,0.9744735162731334,0.48689516129032256,0.83754674644727,0.7437891774914054,1018,966,120,4581,0.00023133307695388794,gnb_entropy,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9973197840046306,0.9832041587220065,1.0,4455,0.9476707083599234,0.17234233394265175
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Margin,Margin,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.759725792328117,0.886028188022661,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.00022849999368190765,gnb_margin,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9974513293634966,0.9845253732938389,1.0,1633,0.9532983070636311,
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Margin,Margin,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.6840578284815105,0.65181478640461,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.00022849999368190765,gnb_margin,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9974513293634966,0.9907208070794469,1.0,517,0.9699812382739212,
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Margin,Margin,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.7939046268452707,0.8668215962907767,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.00022849999368190765,gnb_margin,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9974513293634966,0.9817269273550853,1.0,1116,0.9457627118644067,
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Margin,Margin,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.7520764522378767,0.8858051398185417,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.00022849999368190765,gnb_margin,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9973197840046306,0.9851563522730611,1.0,6525,0.9540868548033338,0.17841587495058775
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Margin,Margin,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.6679514224176952,0.6547762615797312,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.00022849999368190765,gnb_margin,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9973197840046306,0.9894488040427092,1.0,2070,0.9681945743685687,0.17841587495058775
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Margin,Margin,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.7903362509520966,0.8676977188184016,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.00022849999368190765,gnb_margin,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9973197840046306,0.9832041587220065,1.0,4455,0.9476707083599234,0.17841587495058775
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.7318154106171028,0.8743450903385425,1.0,-0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.00021837465465068817,gnb_max_logit,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9974513293634966,0.9845253732938389,1.0,1633,0.9532983070636311,
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.6603257580342552,0.6346707333302496,1.0,-0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.00021837465465068817,gnb_max_logit,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9974513293634966,0.9907208070794469,1.0,517,0.9699812382739212,
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.7641069231820665,0.8506241555837284,1.0,-0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.00021837465465068817,gnb_max_logit,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9974513293634966,0.9817269273550853,1.0,1116,0.9457627118644067,
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.7238931336641369,0.8734188967953769,1.0,-0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.00021837465465068817,gnb_max_logit,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9973197840046306,0.9851563522730611,1.0,6525,0.9540868548033338,0.173591457773
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.6517139454268386,0.6409502535197361,1.0,-0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.00021837465465068817,gnb_max_logit,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9973197840046306,0.9894488040427092,1.0,2070,0.9681945743685687,0.173591457773
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.7567200012351523,0.8488989107757635,1.0,-0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.00021837465465068817,gnb_max_logit,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9973197840046306,0.9832041587220065,1.0,4455,0.9476707083599234,0.173591457773
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Energy,Energy,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.7315505950699585,0.8759795721700465,1.0,-6.099999672048995e-11,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.000239458866417408,gnb_energy,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9974513293634966,0.9845253732938389,1.0,1633,0.9532983070636311,
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Energy,Energy,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.6615891484597227,0.644706868099687,1.0,-6.099999672048995e-11,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.000239458866417408,gnb_energy,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9974513293634966,0.9907208070794469,1.0,517,0.9699812382739212,
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Energy,Energy,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.7631518247676325,0.8518638450588285,1.0,-6.099999672048995e-11,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.000239458866417408,gnb_energy,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9974513293634966,0.9817269273550853,1.0,1116,0.9457627118644067,
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Energy,Energy,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.7221484037823865,0.8724572669515765,1.0,-6.099999672048995e-11,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.000239458866417408,gnb_energy,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9973197840046306,0.9851563522730611,1.0,6525,0.9540868548033338,0.18231362476944923
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Energy,Energy,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.6502618468798094,0.6405461246738524,1.0,-6.099999672048995e-11,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.000239458866417408,gnb_energy,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9973197840046306,0.9894488040427092,1.0,2070,0.9681945743685687,0.18231362476944923
experiment4_accuracy_vs_ood,Classifier-output scoring,Gaussian Naive Bayes + Energy,Energy,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.7548421835436523,0.8471576308506366,1.0,-6.099999672048995e-11,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.000239458866417408,gnb_energy,gnb,loaded,0.8825604838709677,0.8821261228221916,False,0.9,0.9973197840046306,0.9832041587220065,1.0,4455,0.9476707083599234,0.18231362476944923
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + MSP,MSP,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.6880208039093838,0.8560480065894049,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.0005246251821517944,lda_msp,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9863121236303225,1.0,1642,0.9585522475189726,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + MSP,MSP,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.6109911184409611,0.5849932509771832,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.0005246251821517944,lda_msp,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9958807105665336,1.0,527,0.9887429643527205,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + MSP,MSP,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.7228147211591033,0.8298460908302748,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.0005246251821517944,lda_msp,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9819900415650679,1.0,1115,0.9449152542372882,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + MSP,MSP,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.6819450692541353,0.8541773592169462,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.0005246251821517944,lda_msp,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9868167907700591,1.0,6558,0.9589121216552128,0.013347292318940163
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + MSP,MSP,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.590934798311657,0.5873309211355718,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.0005246251821517944,lda_msp,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9921292036696141,1.0,2085,0.9752104770813844,0.013347292318940163
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + MSP,MSP,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.7233362539542033,0.8287650193676603,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.0005246251821517944,lda_msp,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9844007221082319,1.0,4473,0.9514996809189534,0.013347292318940163
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.7752304483739149,0.8988420566162624,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.000588791910558939,lda_entropy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9863121236303225,1.0,1642,0.9585522475189726,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.718572217514979,0.6693703046347859,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.000588791910558939,lda_entropy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9958807105665336,1.0,527,0.9887429643527205,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.8008226831601969,0.8799769940219813,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.000588791910558939,lda_entropy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9819900415650679,1.0,1115,0.9449152542372882,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.7685744252012886,0.8962959227751277,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.000588791910558939,lda_entropy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9868167907700591,1.0,6558,0.9589121216552128,0.014028457924723625
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.6904987326111227,0.6606054497349688,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.000588791910558939,lda_entropy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9921292036696141,1.0,2085,0.9752104770813844,0.014028457924723625
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.8040830043882221,0.8797814397066811,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.000588791910558939,lda_entropy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9844007221082319,1.0,4473,0.9514996809189534,0.014028457924723625
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Margin,Margin,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.6890271029885318,0.8567070324877446,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.0004474581219255924,lda_margin,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9863121236303225,1.0,1642,0.9585522475189726,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Margin,Margin,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.6113145312594565,0.5858086684964159,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.0004474581219255924,lda_margin,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9958807105665336,1.0,527,0.9887429643527205,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Margin,Margin,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.7241294764898851,0.8308063815300658,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.0004474581219255924,lda_margin,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9819900415650679,1.0,1115,0.9449152542372882,
